lat,lng,name,vicinity,Type1,Type2,Type3,Type4,Type5,Type6,rating,user_ratings_total,price_level
41.3932688,-71.9619241,Holistic Solutions for Women,"3175 Gold Star Highway, Mystic",local_government_office,point_of_interest,establishment,NA,NA,NA,0,0,0
41.354318,-71.970581,Argia Mystic Cruises,"12 Steamboat Wharf, Mystic",local_government_office,point_of_interest,establishment,NA,NA,NA,4.8,146,0
41.3763847,-71.952713,Bob Valenti Automall,"72 Jerry Browne Road, Mystic",local_government_office,point_of_interest,establishment,NA,NA,NA,4.3,236,0
41.3708726,-71.9568356,McQuades Marketplace,"14 Clara Drive, Mystic",local_government_office,point_of_interest,establishment,NA,NA,NA,4.4,405,0
41.3507312,-71.9558911,Knights of Columbus,"43 Hatch Street, Mystic",local_government_office,point_of_interest,establishment,NA,NA,NA,4.9,7,0
41.3663065,-71.8938595,Pine Point School,"89 Barnes Road, Stonington",local_government_office,point_of_interest,establishment,NA,NA,NA,5,2,0
41.354592,-71.970047,The Black Dog General Store,"25 West Main Street, Mystic",local_government_office,point_of_interest,establishment,NA,NA,NA,4.5,37,0
41.3414095,-71.9401142,"Julie Russell, LCSW","107 Wilcox Road, Stonington",local_government_office,point_of_interest,establishment,NA,NA,NA,0,0,0
41.3731312,-71.9576968,Bleu Squid Breakfast and Bakery Cafe,"27 Coogan Boulevard Bldg 16, Mystic",local_government_office,point_of_interest,establishment,NA,NA,NA,4.3,615,1
41.344295,-71.9516794,Mystic Yoga Shala,"80 Stonington Road #2b, Mystic",locality,political,NA,NA,NA,NA,4.9,21,0
41.3735563,-71.9559924,Garden Specialties,"27 Coogan Boulevard #8G, Mystic",locality,political,NA,NA,NA,NA,4.7,78,0
41.3488272,-71.9579932,Subway,"42D Williams Avenue, Mystic",locality,political,NA,NA,NA,NA,3.8,46,1
41.377479,-71.958943,Fun Center Tourist Center,"6 Hendel Drive, Mystic",locality,political,NA,NA,NA,NA,0,0,0
41.3709801,-71.9569107,Washington Trust,"14 Clara Drive, Mystic",locality,political,NA,NA,NA,NA,4.2,5,0
41.3729081,-71.9566311,Liberty Bank,"27 Coogan Boulevard Building #21, Mystic",locality,political,NA,NA,NA,NA,2,4,0
41.3563753,-71.9625438,Wells Fargo Advisors,"86 Denison Avenue Suite 1, Mystic",locality,political,NA,NA,NA,NA,4.5,2,0
41.3508527,-71.9619459,Fred Astaire Dance Studio - Mystic,"Mystic Packer Building, 12 Roosevelt Avenue, Mystic",locality,political,NA,NA,NA,NA,4.9,67,0
41.3521285,-71.9649258,Mary Elizabeth Nursing Center: Burchenal David H MD,"28 Broadway Avenue, Mystic",locality,political,NA,NA,NA,NA,0,0,0
41.3774236,-71.9560993,ATM,"40 Whitehall Avenue, Mystic",locality,political,NA,NA,NA,NA,0,0,0
41.2306979,-73.064036,Milford,Milford,locality,political,NA,NA,NA,NA,0,0,0
41.2111908,-73.0920517,Residence Inn by Marriott Milford,"62 Rowe Avenue, Milford",locality,political,NA,NA,NA,NA,4.3,273,0
41.2232085,-73.0770867,Hampton Inn Milford,"129 Plains Road, Milford",locality,political,NA,NA,NA,NA,3.8,824,0
41.2127593,-73.0904508,Red Roof Inn Milford - New Haven,"10 Rowe Avenue, Milford",locality,political,NA,NA,NA,NA,3.5,731,0
41.2311545,-73.0298801,Hyatt Place Milford / New Haven,"190 Old Gate Lane, Milford",locality,political,NA,NA,NA,NA,4,664,0
41.2118547,-73.0907482,SpringHill Suites by Marriott Milford,"50 Rowe Avenue, Milford",locality,political,NA,NA,NA,NA,4,695,0
41.2330862,-73.0260426,Hilton Garden Inn Milford,"291 Old Gate Lane, Milford",locality,political,NA,NA,NA,NA,4,813,0
41.2126381,-73.0857013,Fairfield Inn Milford,"111 Schoolhouse Road, Milford",locality,political,NA,NA,NA,NA,3.8,24,0
41.2314866,-73.0463287,Super 8 by Wyndham Milford/New Haven,"1015 Boston Post Road, Milford",locality,political,NA,NA,NA,NA,2.7,294,0
